"time","close","high","low","open","volumefrom","volumeto","symbol"
2017-11-01 01:00:00,0.00889,0.0101,0.00629,0.0101,1006338.65,7902.46,"CND"
2017-11-02 01:00:00,0.00903,0.00909,0.00637,0.00889,201028.76,1521.64,"CND"
2017-11-03 01:00:00,0.01018,0.01123,0.0076,0.00903,202159.03,1896,"CND"
2017-11-04 01:00:00,0.01298,0.019,0.008,0.01018,1296434.18,15073.78,"CND"
2017-11-05 01:00:00,0.01151,0.01298,0.0099,0.01298,190790.37,2012.39,"CND"
2017-11-06 01:00:00,0.01096,0.01153,0.00907,0.01151,68424.37,665.47,"CND"
2017-11-07 01:00:00,0.0115,0.01294,0.00871,0.01096,100238.57,1147.79,"CND"
2017-11-08 01:00:00,0.01295,0.01295,0.01004,0.0115,529298.77,6286.55,"CND"
2017-11-09 01:00:00,0.01551,0.0167,0.01023,0.01295,836824.12,12229.47,"CND"
2017-11-10 01:00:00,0.01415,0.01652,0.0133,0.01551,559682.1,8068.6,"CND"
2017-11-11 01:00:00,0.01865,0.0189,0.01368,0.01415,192689.1,3129.42,"CND"
2017-11-12 01:00:00,0.01431,0.01865,0.01351,0.01865,261107.79,4116.19,"CND"
2017-11-13 01:00:00,0.01403,0.01719,0.01193,0.01431,552349,8032.1,"CND"
2017-11-14 01:00:00,0.0145,0.0157,0.01301,0.01403,35233.02,509.48,"CND"
2017-11-15 01:00:00,0.0165,0.0165,0.0128,0.0145,248665.66,3698.11,"CND"
2017-11-16 01:00:00,0.01424,0.0172,0.01285,0.0165,442465.23,6471.51,"CND"
2017-11-17 01:00:00,0.01455,0.01583,0.01315,0.01424,239672.26,3545.75,"CND"
2017-11-18 01:00:00,0.0138,0.01525,0.01123,0.01455,2331381.53,27986.5,"CND"
2017-11-19 01:00:00,0.0153,0.0159,0.01192,0.0138,202582.94,2880,"CND"
2017-11-20 01:00:00,0.01426,0.0164,0.01399,0.0153,466658.29,7517.2,"CND"
2017-11-21 01:00:00,0.01679,0.0168,0.01425,0.01426,114889.4,1762.77,"CND"
2017-11-22 01:00:00,0.01796,0.01934,0.01521,0.01679,1126850.12,17887.42,"CND"
2017-11-23 01:00:00,0.01998,0.0219,0.01634,0.01796,2655846.67,51219.94,"CND"
2017-11-24 01:00:00,0.0209,0.02283,0.01844,0.01998,509116.78,10652.73,"CND"
2017-11-25 01:00:00,0.0205,0.023,0.0205,0.0209,521752.07,11287.9,"CND"
2017-11-26 01:00:00,0.01866,0.02177,0.0179,0.0205,1944196.74,36686.6,"CND"
2017-11-27 01:00:00,0.0214,0.022,0.01865,0.01866,1748919.21,34907.84,"CND"
2017-11-28 01:00:00,0.0207,0.0214,0.019,0.0214,114085.23,2263.79,"CND"
2017-11-29 01:00:00,0.01704,0.02074,0.01656,0.0207,488549.08,8771.74,"CND"
2017-11-30 01:00:00,0.02105,0.02105,0.0165,0.01704,230983.08,4509.78,"CND"
2017-12-01 01:00:00,0.02,0.02105,0.01856,0.02105,273544.91,5477.48,"CND"
2017-12-02 01:00:00,0.02166,0.02245,0.01932,0.02,468008.45,9745.25,"CND"
2017-12-03 01:00:00,0.0204,0.02239,0.01955,0.02166,183410.03,3936.78,"CND"
2017-12-04 01:00:00,0.0205,0.02179,0.0193,0.0204,223713.66,4414.58,"CND"
2017-12-05 01:00:00,0.0198,0.02161,0.01975,0.0205,43174.16,904.9,"CND"
2017-12-06 01:00:00,0.0195,0.022,0.019,0.0198,285504.45,5758.5,"CND"
2017-12-07 01:00:00,0.01878,0.0201,0.01806,0.0195,619931.35,11634.75,"CND"
2017-12-08 01:00:00,0.01884,0.022,0.01709,0.01878,655029.67,12493.04,"CND"
2017-12-09 01:00:00,0.01804,0.02164,0.01804,0.01884,37188.04,728.48,"CND"
2017-12-10 01:00:00,0.0196,0.0198,0.01654,0.01804,413502.79,7266.69,"CND"
2017-12-11 01:00:00,0.02233,0.03074,0.01899,0.0196,1119376.64,28242.29,"CND"
2017-12-12 01:00:00,0.0195,0.025,0.018,0.02233,333776.49,7015.1,"CND"
2017-12-13 01:00:00,0.017,0.023,0.01509,0.0195,449923.31,7830.48,"CND"
2017-12-14 01:00:00,0.0195,0.02025,0.015,0.017,390655.04,6901.37,"CND"
2017-12-15 01:00:00,0.02487,0.02499,0.0176,0.0195,260941.04,5557.04,"CND"
2017-12-16 01:00:00,0.0285,0.0285,0.02022,0.02487,154838.38,3942.14,"CND"
2017-12-17 01:00:00,0.042,0.065,0.02412,0.0285,310932.21,11046.47,"CND"
2017-12-18 01:00:00,0.06169,0.07,0.0285,0.042,1646662.95,80655.59,"CND"
2017-12-19 01:00:00,0.06203,0.08888,0.05299,0.06169,1403437.73,100291.38,"CND"
2017-12-20 01:00:00,0.061,0.072,0.052,0.06203,1035582.73,64031.69,"CND"
2017-12-21 01:00:00,0.05802,0.06999,0.055,0.061,322264.74,20484.19,"CND"
2017-12-22 01:00:00,0.05086,0.06214,0.03302,0.05802,362166.79,16838.08,"CND"
2017-12-23 01:00:00,0.0462,0.05999,0.043,0.05086,119400.9,6189.25,"CND"
2017-12-24 01:00:00,0.04512,0.05164,0.03759,0.0462,219503.24,9624.19,"CND"
2017-12-25 01:00:00,0.05299,0.053,0.03967,0.04512,240297.57,11441.1,"CND"
2017-12-26 01:00:00,0.05011,0.05997,0.04668,0.05299,179321.27,9485.45,"CND"
2017-12-27 01:00:00,0.05616,0.05799,0.05,0.05011,121936.03,6521.39,"CND"
2017-12-28 01:00:00,0.058,0.058,0.04287,0.05616,121317.93,5906.05,"CND"
2017-12-29 01:00:00,0.07148,0.075,0.05,0.058,288528.58,18047.41,"CND"
2017-12-30 01:00:00,0.09591,0.098,0.05506,0.07148,718201.82,53752.26,"CND"
2017-12-31 01:00:00,0.0875,0.09836,0.07284,0.09594,377203.99,31295.49,"CND"
2018-01-01 01:00:00,0.08196,0.095,0.076,0.0875,273699.14,22792.03,"CND"
2018-01-02 01:00:00,0.095,0.12,0.07868,0.08196,272551.15,25200.3,"CND"
2018-01-03 01:00:00,0.1195,0.1196,0.081,0.095,466081.97,47012.47,"CND"
2018-01-04 01:00:00,0.1532,0.199,0.1072,0.1195,389291.14,54085.77,"CND"
2018-01-05 01:00:00,0.1544,0.193,0.115,0.1532,530719.16,84682.71,"CND"
2018-01-06 01:00:00,0.1698,0.1787,0.14,0.1544,206775.36,33341.79,"CND"
2018-01-07 01:00:00,0.19,0.2094,0.159,0.1698,400666.61,70213.56,"CND"
2018-01-08 01:00:00,0.1663,0.215,0.1415,0.19,220742.65,38206.76,"CND"
2018-01-09 01:00:00,0.1562,0.1838,0.1359,0.1663,239160.32,38149.38,"CND"
2018-01-10 01:00:00,0.1469,0.1644,0.11,0.1562,249055.51,34321.87,"CND"
2018-01-11 01:00:00,0.1152,0.15,0.09,0.1469,324755.64,39049.75,"CND"
2018-01-12 01:00:00,0.1233,0.13,0.11,0.1152,123820.61,14649.12,"CND"
2018-01-13 01:00:00,0.1287,0.139,0.111,0.1233,185404.04,22909.97,"CND"
2018-01-14 01:00:00,0.1123,0.139,0.09,0.1287,118967.59,12720.32,"CND"
2018-01-15 01:00:00,0.09608,0.1246,0.085,0.1127,67207.37,6581.69,"CND"
2018-01-16 01:00:00,0.08,0.09208,0.05812,0.09001,511770.72,36646.24,"CND"
2018-01-17 01:00:00,0.07675,0.083,0.036,0.08,818906.77,47076.73,"CND"
2018-01-18 01:00:00,0.168,0.1829,0.04121,0.07675,887326.04,109517.23,"CND"
2018-01-19 01:00:00,0.2298,0.258,0.13,0.168,3172398.6,658388.54,"CND"
2018-01-20 01:00:00,0.2166,0.2404,0.2013,0.2298,571688.27,122316.85,"CND"
2017-10-04 02:00:00,1.64,1.05,1.64,122.03,137.89,1.13,"COR"
2017-10-05 02:00:00,1.15,0.5618,1.15,8212.45,7062.71,0.86,"COR"
2017-10-06 02:00:00,0.8945,0.5732,0.87,6130.49,4610.13,0.752,"COR"
2017-10-07 02:00:00,0.8676,0.6059,0.763,5310.8,3547.61,0.668,"COR"
2017-10-08 02:00:00,0.8712,0.5995,0.6945,14051.4,9234.58,0.6572,"COR"
2017-10-09 02:00:00,0.817,0.5733,0.6808,12604.76,9701.88,0.7697,"COR"
2017-10-10 02:00:00,0.7674,0.5816,0.7674,2716.54,1940.97,0.7145,"COR"
2017-10-11 02:00:00,1.01,0.5996,0.7236,49833.57,46230.6,0.9277,"COR"
2017-10-12 02:00:00,1.14,0.7073,1.04,27845.69,27790,0.998,"COR"
2017-10-13 02:00:00,1.04,0.06263,1.04,23155.2,18274.08,0.7892,"COR"
2017-10-14 02:00:00,0.8661,0.6815,0.8155,6123.81,4636.95,0.7572,"COR"
2017-10-15 02:00:00,0.7958,0.3755,0.7395,6364.65,2389.93,0.3755,"COR"
2017-10-16 02:00:00,0.7113,0.3803,0.7113,15279.23,7326.39,0.4795,"COR"
2017-10-17 02:00:00,0.7569,0.4661,0.4661,24318.41,15712.12,0.6461,"COR"
2017-10-18 02:00:00,1.04,0.6635,0.6691,60155.52,59030.61,0.9813,"COR"
2017-10-19 02:00:00,1.02,0.9306,1,12354.65,12478.2,1.01,"COR"
2017-10-20 02:00:00,1.06,0.899,1.06,2657.53,2710.68,1.02,"COR"
2017-10-21 02:00:00,1.02,0.901,1.02,16810.69,15327.99,0.9118,"COR"
2017-10-22 02:00:00,0.9878,0.9094,0.9878,10709.93,9746.04,0.91,"COR"
2017-10-23 02:00:00,1.04,0.7202,0.9033,74463.84,73942.59,0.993,"COR"
2017-10-24 02:00:00,0.9317,0.747,0.9273,45740.85,39844.85,0.8711,"COR"
2017-10-25 02:00:00,0.9174,0.8314,0.906,66844.83,61290.02,0.9169,"COR"
2017-10-26 02:00:00,0.9414,0.8537,0.9414,59262.23,55753.91,0.9408,"COR"
2017-10-27 02:00:00,0.9212,0.837,0.837,33448.07,30079.85,0.8993,"COR"
2017-10-28 02:00:00,0.9077,0.8309,0.8664,18447.82,16680.52,0.9042,"COR"
2017-10-29 02:00:00,0.9744,0.8607,0.9283,54608.93,47335.02,0.8668,"COR"
2017-10-30 01:00:00,0.9088,0.8635,0.8635,3269.54,2901.39,0.8874,"COR"
2017-10-31 01:00:00,0.9509,0.8064,0.9335,43777.95,39820.42,0.9096,"COR"
2017-11-01 01:00:00,0.95,0.7486,0.8287,42466.48,35565.68,0.8375,"COR"
2017-11-02 01:00:00,0.9589,0.7727,0.8732,26361.57,20369.59,0.7727,"COR"
2017-11-03 01:00:00,0.9477,0.6437,0.7867,68124.65,52960.1,0.7774,"COR"
2017-11-04 01:00:00,0.8976,0.6628,0.8004,12118.76,9727.73,0.8027,"COR"
2017-11-05 01:00:00,0.8055,0.5912,0.8055,50424.19,39088.83,0.7752,"COR"
2017-11-06 01:00:00,0.7544,0.6135,0.73,17482.77,13140.05,0.7516,"COR"
2017-11-07 01:00:00,0.7699,0.6609,0.7047,37011.77,27603.38,0.7458,"COR"
2017-11-08 01:00:00,0.7817,0.6328,0.7817,18207.43,12078.81,0.6634,"COR"
2017-11-09 01:00:00,0.7272,0.5705,0.6354,7093.99,5072.91,0.7151,"COR"
2017-11-10 01:00:00,0.6999,0.6173,0.6585,2768.72,1877.75,0.6782,"COR"
2017-11-11 01:00:00,0.6549,0.634,0.6549,18768.2,12291.29,0.6549,"COR"
2017-11-12 01:00:00,0.656,0.5884,0.6072,11291.33,7407.11,0.656,"COR"
2017-11-13 01:00:00,0.7429,0.5871,0.7279,28763.81,19547.89,0.6796,"COR"
2017-11-14 01:00:00,0.7257,0.6308,0.6874,5079,3685.83,0.7257,"COR"
2017-11-15 01:00:00,0.8012,0.6556,0.8012,9889.13,7375.31,0.7458,"COR"
2017-11-16 01:00:00,0.8152,0.6285,0.8042,25607.13,16096.64,0.6286,"COR"
2017-11-17 01:00:00,0.7271,0.6161,0.6687,15363.91,10648.73,0.6931,"COR"
2017-11-18 01:00:00,0.7314,0.6225,0.7004,17791.91,12345.81,0.6939,"COR"
2017-11-19 01:00:00,1.02,0.6995,0.7172,78503.25,76650.57,0.9764,"COR"
2017-11-20 01:00:00,1,0.7156,1,59980.32,54396.15,0.9069,"COR"
2017-11-21 01:00:00,1.03,0.891,0.891,61134.72,57937.37,0.9477,"COR"
2017-11-22 01:00:00,1.03,0.9058,0.9634,30856.16,28711.66,0.9305,"COR"
2017-11-23 01:00:00,0.9832,0.9055,0.9055,6767.27,6350.41,0.9384,"COR"
2017-11-24 01:00:00,0.9898,0.9267,0.9603,27456.84,25444.25,0.9267,"COR"
2017-11-25 01:00:00,1.03,0.9105,0.9893,32801.55,31302.52,0.9543,"COR"
2017-11-26 01:00:00,1.07,0.9132,1.07,21645.83,20574.36,0.9505,"COR"
2017-11-27 01:00:00,1.04,0.7788,0.9928,79292.51,72164.11,0.9101,"COR"
2017-11-28 01:00:00,0.9309,0.8421,0.9114,34539.33,31427.34,0.9099,"COR"
2017-11-29 01:00:00,0.902,0.5903,0.902,35516.33,29350.7,0.8264,"COR"
2017-11-30 01:00:00,0.8931,0.756,0.8355,8284.8,7275.71,0.8782,"COR"
2017-12-01 01:00:00,0.963,0.8581,0.9586,1596.02,1504.73,0.9428,"COR"
2017-12-02 01:00:00,0.9472,0.8294,0.9472,13347.35,11287.85,0.8457,"COR"
2017-12-03 01:00:00,0.8828,0.6656,0.8716,39130.48,32067.43,0.8195,"COR"
2017-12-04 01:00:00,0.8695,0.5824,0.847,25842.32,18324.79,0.7091,"COR"
2017-12-05 01:00:00,0.84,0.6884,0.8217,6002.37,4271.89,0.7117,"COR"
2017-12-06 01:00:00,0.9487,0.6875,0.9484,18495.39,15634.15,0.8453,"COR"
2017-12-07 01:00:00,1.15,0.6909,1.04,31037.43,21443.76,0.6909,"COR"
2017-12-08 01:00:00,0.8183,0.6259,0.7176,11557.12,8715.22,0.7541,"COR"
2017-12-09 01:00:00,0.8584,0.5939,0.6975,8634.79,6752.41,0.782,"COR"
2017-12-10 01:00:00,0.8732,0.6325,0.7933,6925.97,5709.77,0.8244,"COR"
2017-12-11 01:00:00,0.9159,0.6526,0.9159,34489.84,23084.05,0.6693,"COR"
2017-12-12 01:00:00,0.82,0.6664,0.6834,9789.41,6975.93,0.7126,"COR"
2017-12-13 01:00:00,0.6793,0.6352,0.6793,3264.81,2217.46,0.6792,"COR"
2017-12-14 01:00:00,0.6867,0.6422,0.6867,9324.69,5992.98,0.6427,"COR"
2017-12-15 01:00:00,0.7343,0.5325,0.7343,22475.2,16150.68,0.7186,"COR"
2017-12-16 01:00:00,0.7897,0.5804,0.7897,7395.77,5494.32,0.7429,"COR"
2017-12-17 01:00:00,0.7321,0.5558,0.7321,5413.75,3383.59,0.625,"COR"
2017-12-18 01:00:00,0.6642,0.6071,0.6219,7992.46,5155.94,0.6451,"COR"
2017-12-19 01:00:00,0.6782,0.5261,0.5958,12462.74,8452.23,0.6782,"COR"
2017-12-20 01:00:00,0.6675,0.4939,0.6372,8367.41,4821.3,0.5762,"COR"
2017-12-21 01:00:00,0.6268,0.5471,0.5471,9053.76,5532.75,0.6111,"COR"
2017-12-22 01:00:00,0.5402,0.4099,0.5342,17217.32,9300.8,0.5402,"COR"
2017-12-23 01:00:00,0.5759,0.5546,0.5691,8522.96,4908.37,0.5759,"COR"
2017-12-24 01:00:00,0.5706,0.4964,0.5516,6903.64,3939.22,0.5706,"COR"
2017-12-25 01:00:00,0.5724,0.5352,0.572,6493.25,3716.74,0.5724,"COR"
2017-12-26 01:00:00,0.652,0.4735,0.652,12995.31,8472.94,0.652,"COR"
2017-12-27 01:00:00,0.6379,0.6321,0.6379,10912.13,6957.57,0.6376,"COR"
2017-12-28 01:00:00,0.5955,0.504,0.5955,5499.82,3074.4,0.559,"COR"
2017-12-29 01:00:00,0.5757,0.5037,0.5757,5594.61,3216.9,0.575,"COR"
2017-12-30 01:00:00,0.5009,0.4516,0.5006,4857.76,2433.25,0.5009,"COR"
2017-12-31 01:00:00,0.5536,0.5536,0.5536,0,0,0.5536,"COR"
2018-01-01 01:00:00,0.5378,0.5196,0.5374,1095.36,588.98,0.5377,"COR"
2018-01-02 01:00:00,0.59,0.5612,0.59,1911.09,1087.22,0.5689,"COR"
2018-01-03 01:00:00,0.6055,0.5305,0.5844,7230.51,4048.36,0.5599,"COR"
2018-01-04 01:00:00,0.5767,0.4554,0.5608,7171.27,3698.22,0.5157,"COR"
2018-01-05 01:00:00,0.5761,0.4578,0.576,36825.59,18736.86,0.5088,"COR"
2018-01-06 01:00:00,0.5471,0.4659,0.5153,3285.69,1637.26,0.4983,"COR"
2018-01-07 01:00:00,0.5169,0.4403,0.4709,4435.26,2150.66,0.4849,"COR"
2018-01-08 01:00:00,0.4842,0.4091,0.4735,20155.87,9432.95,0.468,"COR"
2018-01-09 01:00:00,0.4558,0.4051,0.4521,24132.72,10946.6,0.4536,"COR"
2018-01-10 01:00:00,0.6923,0.4625,0.4677,38766.56,24240.73,0.6253,"COR"
2018-01-11 01:00:00,0.6094,0.3593,0.5577,26522.6,15375.15,0.5797,"COR"
2018-01-12 01:00:00,0.6435,0.5912,0.6316,13651.25,8313.61,0.609,"COR"
2018-01-13 01:00:00,0.6408,0.5203,0.6267,9187.14,5788.82,0.6301,"COR"
2018-01-14 01:00:00,0.6061,0.4855,0.6034,12027.76,6427.63,0.5344,"COR"
2018-01-15 01:00:00,0.583,0.4854,0.5341,10837.71,6260.95,0.5777,"COR"
2018-01-16 01:00:00,0.4782,0.3951,0.4782,6845.17,2934.52,0.4287,"COR"
2018-01-17 01:00:00,0.4711,0.4019,0.4035,6767.99,3188.4,0.4711,"COR"
2018-01-18 01:00:00,0.4716,0.3615,0.4716,21721.99,9955.19,0.4583,"COR"
2018-01-19 01:00:00,0.4737,0.4245,0.4725,2095.4,965.56,0.4608,"COR"
2018-01-20 01:00:00,0.5125,0.4941,0.5065,883.56,446.64,0.5125,"COR"
2017-10-14 02:00:00,0.8999,0.5825,0.8737,19211.07,12343.11,0.6425,"ENG"
2017-10-15 02:00:00,0.6996,0.5694,0.6274,69117.97,43641.09,0.6314,"ENG"
2017-10-16 02:00:00,0.6721,0.5735,0.6393,464021.64,266162.81,0.5736,"ENG"
2017-10-17 02:00:00,0.5722,0.4967,0.5576,326667.02,168004.85,0.5143,"ENG"
2017-10-18 02:00:00,0.5381,0.4628,0.5123,149998.77,72659.4,0.4844,"ENG"
2017-10-19 02:00:00,0.5431,0.4585,0.495,265993.63,123713.64,0.4651,"ENG"
2017-10-20 02:00:00,0.5144,0.4078,0.4892,316588.17,148574.83,0.4693,"ENG"
2017-10-21 02:00:00,0.4704,0.3604,0.4704,274501.8,116361.31,0.4239,"ENG"
2017-10-22 02:00:00,0.45,0.4096,0.4222,215375.52,88734.71,0.412,"ENG"
2017-10-23 02:00:00,0.414,0.3805,0.4065,163498.3,62538.1,0.3825,"ENG"
2017-10-24 02:00:00,0.4087,0.3528,0.3572,226582.3,91675.2,0.4046,"ENG"
2017-10-25 02:00:00,0.5541,0.4208,0.4232,286360.04,131210.17,0.4582,"ENG"
2017-10-26 02:00:00,0.4782,0.4121,0.4705,164832.9,75411.05,0.4575,"ENG"
2017-10-27 02:00:00,0.4488,0.4035,0.4479,167827.09,70772.68,0.4217,"ENG"
2017-10-28 02:00:00,0.4231,0.4037,0.4189,194445.82,79722.79,0.41,"ENG"
2017-10-29 02:00:00,0.4432,0.3977,0.4402,221953.49,88603.83,0.3992,"ENG"
2017-10-30 01:00:00,0.3978,0.3806,0.3977,200406.1,77877.81,0.3886,"ENG"
2017-10-31 01:00:00,0.4218,0.3766,0.4094,223648.98,86239.05,0.3856,"ENG"
2017-11-01 01:00:00,0.4027,0.3592,0.4027,177391.74,63736.85,0.3593,"ENG"
2017-11-02 01:00:00,0.3746,0.3212,0.3746,91107.55,29691.95,0.3259,"ENG"
2017-11-03 01:00:00,0.3798,0.3434,0.3434,120278.57,45116.49,0.3751,"ENG"
2017-11-04 01:00:00,0.3968,0.3823,0.3862,193903.95,76087.91,0.3924,"ENG"
2017-11-05 01:00:00,0.3972,0.3577,0.3938,194823.21,71733.91,0.3682,"ENG"
2017-11-06 01:00:00,0.3594,0.3341,0.3468,272737.91,97940.18,0.3591,"ENG"
2017-11-07 01:00:00,0.4073,0.3536,0.3907,132355.2,52174.42,0.3942,"ENG"
2017-11-08 01:00:00,0.4839,0.3958,0.4132,784479.39,343131.29,0.4374,"ENG"
2017-11-09 01:00:00,0.5241,0.4159,0.4189,1305141.31,684024.56,0.5241,"ENG"
2017-11-10 01:00:00,0.484,0.4169,0.4827,1526975.37,659653.36,0.432,"ENG"
2017-11-11 01:00:00,0.4494,0.4034,0.4063,1235909.23,512160.78,0.4144,"ENG"
2017-11-12 01:00:00,0.4095,0.3058,0.3843,1244667.71,479446,0.3852,"ENG"
2017-11-13 01:00:00,0.4513,0.4067,0.4274,1693218.8,706072.24,0.417,"ENG"
2017-11-14 01:00:00,0.4371,0.3646,0.4218,1367536.85,572040.66,0.4183,"ENG"
2017-11-15 01:00:00,0.4757,0.3523,0.4619,1518942.59,573400.83,0.3775,"ENG"
2017-11-16 01:00:00,0.4353,0.3778,0.4071,1967779.11,767827.41,0.3902,"ENG"
2017-11-17 01:00:00,0.4111,0.3268,0.3826,1716987.35,699157.25,0.4072,"ENG"
2017-11-18 01:00:00,0.4233,0.3583,0.4115,1489359.24,596041.57,0.4002,"ENG"
2017-11-19 01:00:00,0.4416,0.3899,0.4136,1574401.93,615118.83,0.3907,"ENG"
2017-11-20 01:00:00,0.4203,0.3765,0.4005,1575619.89,604407.79,0.3836,"ENG"
2017-11-21 01:00:00,0.4657,0.3669,0.3769,1818309.64,806965.82,0.4438,"ENG"
2017-11-22 01:00:00,0.6369,0.3973,0.4512,5702095.73,3275283.79,0.5744,"ENG"
2017-11-23 01:00:00,0.559,0.4463,0.559,2155706.72,1128512.47,0.5235,"ENG"
2017-11-24 01:00:00,0.5522,0.4305,0.5358,1644334.97,858671.72,0.5222,"ENG"
2017-11-25 01:00:00,0.5579,0.4806,0.5573,1355313.87,664103.8,0.49,"ENG"
2017-11-26 01:00:00,0.5668,0.4512,0.5215,1157268.17,554678.63,0.4793,"ENG"
2017-11-27 01:00:00,0.5283,0.4582,0.5007,779878.35,376759.23,0.4831,"ENG"
2017-11-28 01:00:00,0.5113,0.4585,0.4916,871811.44,414633.52,0.4756,"ENG"
2017-11-29 01:00:00,0.6584,0.4287,0.4723,1350298.05,889036.24,0.6584,"ENG"
2017-11-30 01:00:00,0.9483,0.544,0.6699,32630938.25,23305016.1,0.7142,"ENG"
2017-12-01 01:00:00,0.8064,0.6242,0.7784,7209985.38,4625205.62,0.6415,"ENG"
2017-12-02 01:00:00,0.6673,0.5726,0.6445,3863281.71,2299038.95,0.5951,"ENG"
2017-12-03 01:00:00,0.6173,0.5564,0.6133,3363380.7,1955133.2,0.5813,"ENG"
2017-12-04 01:00:00,0.7686,0.5793,0.6008,9802102.62,7119267.13,0.7263,"ENG"
2017-12-05 01:00:00,0.7315,0.6152,0.7292,4189573.44,2730763.97,0.6518,"ENG"
2017-12-06 01:00:00,0.7703,0.6183,0.7682,5564171.36,3481502.02,0.6257,"ENG"
2017-12-07 01:00:00,0.7901,0.4856,0.767,7134777.92,3654433.25,0.5122,"ENG"
2017-12-08 01:00:00,0.6381,0.4662,0.4878,4403286.52,2507231.34,0.5694,"ENG"
2017-12-09 01:00:00,0.6291,0.524,0.5266,2701241.07,1594272.48,0.5902,"ENG"
2017-12-10 01:00:00,0.6093,0.5009,0.5988,2321581.69,1186560.4,0.5111,"ENG"
2017-12-11 01:00:00,0.7387,0.548,0.5679,7438374.94,4952470.04,0.6658,"ENG"
2017-12-12 01:00:00,0.6917,0.6148,0.6798,5992387.8,3747639.33,0.6254,"ENG"
2017-12-13 01:00:00,0.7072,0.5798,0.5966,6084504.12,3989609.35,0.6557,"ENG"
2017-12-14 01:00:00,0.7056,0.6101,0.663,7178474.86,4683954.85,0.6525,"ENG"
2017-12-15 01:00:00,0.706,0.5537,0.6979,5806546.39,3753932.24,0.6465,"ENG"
