"time","high","low","open","volumefrom","volumeto","close","symbol"
2017-09-22 02:00:00,0.044,0.0292,0.0292,1491.34,46.89,0.03144,"J"
2017-09-23 02:00:00,0.03489,0.03068,0.03307,1085.6,37.88,0.03489,"J"
2017-09-24 02:00:00,0.03378,0.02208,0.03378,1265.4,28.36,0.02241,"J"
2017-09-25 02:00:00,0.035,0.02368,0.02403,613.34,14.52,0.02368,"J"
2017-09-26 02:00:00,0.05092,0.02343,0.02343,5581.87,161.43,0.02892,"J"
2017-09-27 02:00:00,0.03589,0.0313,0.0313,454.27,14.95,0.0329,"J"
2017-09-28 02:00:00,0.04905,0.03117,0.03277,1055.29,32.95,0.03122,"J"
2017-09-29 02:00:00,0.03134,0.031,0.03105,5295.41,164.16,0.031,"J"
2017-09-30 02:00:00,0.0324,0.03057,0.0324,647.09,19.81,0.03061,"J"
2017-10-01 02:00:00,0.03095,0.03091,0.03091,102.85,3.18,0.03091,"J"
2017-10-02 02:00:00,0.0309,0.0309,0.0309,0,0,0.0309,"J"
2017-10-03 02:00:00,0.03029,0.03029,0.03029,0,0,0.03029,"J"
2017-10-04 02:00:00,0.02961,0.02961,0.02961,0,0,0.02961,"J"
2017-10-05 02:00:00,0.03034,0.03034,0.03034,0,0,0.03034,"J"
2017-10-06 02:00:00,0.03069,0.03069,0.03069,0,0,0.03069,"J"
2017-10-07 02:00:00,0.03114,0.03114,0.03114,0,0,0.03114,"J"
2017-10-08 02:00:00,0.06461,0.04672,0.04672,4974.21,234.88,0.04722,"J"
2017-10-09 02:00:00,0.05246,0.0484,0.04892,937.22,45.36,0.0484,"J"
2017-10-10 02:00:00,0.04825,0.03506,0.04825,475.84,16.68,0.03506,"J"
2017-10-11 02:00:00,0.05832,0.03406,0.03551,518.02,17.64,0.03406,"J"
2017-10-12 02:00:00,0.04123,0.03819,0.03835,340.31,14.03,0.04123,"J"
2017-10-13 02:00:00,0.05682,0.03952,0.04279,1403.83,63.38,0.04515,"J"
2017-10-14 02:00:00,0.05475,0.04089,0.04666,863.17,47.21,0.05469,"J"
2017-10-15 02:00:00,0.05546,0.03424,0.05341,1140.83,39.59,0.0347,"J"
2017-10-16 02:00:00,0.0489,0.03467,0.0383,1160.42,43.45,0.03744,"J"
2017-10-17 02:00:00,0.03639,0.03365,0.03639,616.57,20.75,0.03365,"J"
2017-10-18 02:00:00,0.05565,0.03351,0.03357,980.89,43.76,0.04461,"J"
2017-10-19 02:00:00,0.04559,0.03972,0.04559,740.4,29.41,0.03972,"J"
2017-10-20 02:00:00,0.04225,0.03015,0.04177,1427.83,43.63,0.03056,"J"
2017-10-21 02:00:00,0.04751,0.03021,0.03063,878.76,38.59,0.04391,"J"
2017-10-22 02:00:00,0.04373,0.03955,0.04373,701.2,27.73,0.03955,"J"
