"time","high","low","open","volumefrom","volumeto","close","symbol"
2017-09-22 02:00:00,0.005005,0.004609,0.005005,99.79,0.4599,0.004609,"AIB"
2017-09-23 02:00:00,0.005114,0.004849,0.004849,2537,12.88,0.005076,"AIB"
2017-09-24 02:00:00,0.004914,0.004621,0.004914,4519.13,21.05,0.004658,"AIB"
2017-09-25 02:00:00,0.005113,0.004916,0.004995,2134.29,10.66,0.004995,"AIB"
2017-09-26 02:00:00,0.005294,0.004905,0.004944,4400.21,23.29,0.005294,"AIB"
2017-09-27 02:00:00,0.00615,0.005349,0.005729,440503.73,2393.7,0.005434,"AIB"
2017-09-28 02:00:00,0.005454,0.005412,0.005412,405.95,2.2,0.005412,"AIB"
2017-09-29 02:00:00,0.005383,0.005258,0.005383,4596.44,24.36,0.005299,"AIB"
2017-09-30 02:00:00,0.006279,0.005538,0.005538,1030.73,6.47,0.006279,"AIB"
2017-10-01 02:00:00,0.006605,0.005592,0.00634,57790.56,328.25,0.00568,"AIB"
2017-10-02 02:00:00,0.006602,0.00559,0.005678,16987.55,94.96,0.00559,"AIB"
2017-10-03 02:00:00,0.005479,0.005479,0.005479,148301.33,812.54,0.005479,"AIB"
2017-10-04 02:00:00,0.00675,0.005316,0.005358,3581.91,19.04,0.005316,"AIB"
2017-10-05 02:00:00,0.005445,0.005445,0.005445,10470.08,57.01,0.005445,"AIB"
2017-10-06 02:00:00,0.006121,0.00411,0.005509,21543.93,109.25,0.005071,"AIB"
2017-10-07 02:00:00,0.00519,0.004968,0.005146,5201.9,26.07,0.005012,"AIB"
2017-10-08 02:00:00,0.006502,0.005211,0.005211,3853.58,20.97,0.005442,"AIB"
2017-10-09 02:00:00,0.006832,0.005637,0.005637,17402.69,103.09,0.005924,"AIB"
2017-10-10 02:00:00,0.005907,0.005811,0.005907,7736.94,45.7,0.005907,"AIB"
2017-10-11 02:00:00,0.006078,0.005886,0.005982,2782.56,16.91,0.006078,"AIB"
2017-10-12 02:00:00,0.006845,0.005867,0.006845,3007.49,17.64,0.005867,"AIB"
2017-10-13 02:00:00,0.007047,0.005468,0.006088,76432.35,534.26,0.00699,"AIB"
2017-10-14 02:00:00,0.007281,0.007106,0.007223,2320.77,16.9,0.007281,"AIB"
2017-10-15 02:00:00,0.00711,0.004323,0.00711,23236.57,100.45,0.004323,"AIB"
2017-10-16 02:00:00,0.005529,0.004319,0.00455,56067.84,303.55,0.005414,"AIB"
2017-10-17 02:00:00,0.01276,0.004143,0.005263,89805.21,442.47,0.004927,"AIB"
2017-10-18 02:00:00,0.0111,0.004516,0.004907,45407.4,222.81,0.004907,"AIB"
2017-10-19 02:00:00,0.005015,0.004901,0.005015,2856.41,14.16,0.004958,"AIB"
2017-10-20 02:00:00,0.005574,0.005214,0.005214,4198.74,23.4,0.005574,"AIB"
2017-10-21 02:00:00,0.006427,0.004145,0.005466,7816.02,45.07,0.005766,"AIB"
2017-10-22 02:00:00,0.01789,0.005265,0.005564,246022.03,2134.24,0.008675,"AIB"
2017-10-23 02:00:00,0.01039,0.005667,0.008973,165666.51,938.83,0.005667,"AIB"
2017-10-24 02:00:00,0.006561,0.005293,0.005293,23090.5,147.66,0.006395,"AIB"
2017-10-25 02:00:00,0.006651,0.005218,0.006651,954721.35,5145.95,0.00539,"AIB"
2017-10-26 02:00:00,0.0063,0.005063,0.005534,20683.4,105.94,0.005122,"AIB"
2017-10-27 02:00:00,0.005419,0.003632,0.005015,14296625.97,76644.21,0.005361,"AIB"
2017-10-28 02:00:00,0.005383,0.004123,0.005326,7497.46,39.93,0.005326,"AIB"
2017-10-29 02:00:00,0.005779,0.004734,0.005717,63474.48,335.59,0.005287,"AIB"
2017-10-30 01:00:00,0.005206,0.002633,0.005206,266385.18,1321.54,0.004961,"AIB"
2017-10-31 01:00:00,0.005226,0.003613,0.005226,161279.79,676.25,0.004193,"AIB"
2017-11-01 01:00:00,0.008826,0.003436,0.00438,479189.05,1807.98,0.003773,"AIB"
2017-11-02 01:00:00,0.003934,0.003723,0.003934,59166.67,220.28,0.003723,"AIB"
2017-11-03 01:00:00,0.003862,0.003576,0.003791,38210.17,139.39,0.003648,"AIB"
2017-11-04 01:00:00,0.003829,0.003756,0.003756,10643.81,40.76,0.003829,"AIB"
2017-11-05 01:00:00,0.004729,0.003843,0.003843,95520.86,381.13,0.00399,"AIB"
2017-11-06 01:00:00,0.003967,0.002088,0.003758,15097.27,38.88,0.002575,"AIB"
2017-11-07 01:00:00,0.003835,0.002628,0.002628,2200.83,8.44,0.003835,"AIB"
2017-11-08 01:00:00,0.00402,0.003946,0.00402,1873.87,7.39,0.003946,"AIB"
2017-11-09 01:00:00,0.003779,0.003493,0.003779,4623.13,16.15,0.003493,"AIB"
2017-11-10 01:00:00,0.003283,0.001313,0.003217,26011.6,76.86,0.002955,"AIB"
2017-11-11 01:00:00,0.002853,0.001268,0.002853,12661.25,23.28,0.001839,"AIB"
2017-11-12 01:00:00,0.002586,0.001705,0.001705,20485.73,40.95,0.001999,"AIB"
2017-11-13 01:00:00,0.002413,0.002218,0.002218,10222.32,24,0.002348,"AIB"
2017-11-14 01:00:00,0.002441,0.002375,0.002375,2558.39,6.25,0.002441,"AIB"
2017-11-15 01:00:00,0.002695,0.002695,0.002695,500.64,1.35,0.002695,"AIB"
2017-11-16 01:00:00,0.003456,0.002827,0.002906,21335.36,73.74,0.003456,"AIB"
2017-11-17 01:00:00,0.003388,0.002695,0.003388,2174.78,5.86,0.002695,"AIB"
2017-11-18 01:00:00,0.002723,0.002723,0.002723,0,0,0.002723,"AIB"
2017-11-19 01:00:00,0.003458,0.002815,0.002815,8252,28.54,0.003458,"AIB"
2017-11-20 01:00:00,0.003545,0.003298,0.003545,45771.75,150.96,0.003298,"AIB"
2017-11-21 01:00:00,0.00324,0.00324,0.00324,3.28,0.01063,0.00324,"AIB"
2017-11-22 01:00:00,0.003623,0.003211,0.003294,9563.75,31.5,0.003294,"AIB"
2017-11-23 01:00:00,0.003366,0.003205,0.003205,1938.8,6.53,0.003366,"AIB"
2017-11-24 01:00:00,0.003444,0.00328,0.003444,61.2,0.2007,0.00328,"AIB"
2017-11-25 01:00:00,0.003589,0.002714,0.003502,13827.71,49.63,0.003589,"AIB"
2017-11-26 01:00:00,0.003821,0.003634,0.003821,7040.11,25.58,0.003634,"AIB"
2017-11-27 01:00:00,0.004088,0.003796,0.003796,2288.65,9.36,0.004088,"AIB"
2017-11-28 01:00:00,0.004458,0.003368,0.004161,51090.94,187.25,0.003665,"AIB"
2017-11-29 01:00:00,0.003935,0.00364,0.00364,1723.74,6.78,0.003935,"AIB"
2017-11-30 01:00:00,0.004078,0.003581,0.003979,242240.35,987.86,0.004078,"AIB"
2017-12-01 01:00:00,0.004779,0.004127,0.004453,742211.64,3224.91,0.004345,"AIB"
2017-12-02 01:00:00,0.005238,0.004256,0.004365,21960.95,103.04,0.004692,"AIB"
2017-12-03 01:00:00,0.004836,0.004836,0.004836,1672.61,8.09,0.004836,"AIB"
2017-12-04 01:00:00,0.004998,0.004301,0.004998,3833.6,16.93,0.004417,"AIB"
2017-12-05 01:00:00,0.01353,0.004434,0.004434,2113121.43,15531.44,0.00735,"AIB"
2017-12-06 01:00:00,0.02516,0.00825,0.008662,234251.85,3607.48,0.0154,"AIB"
2017-12-07 01:00:00,0.01887,0.0118,0.01887,1684016.25,20140.83,0.01196,"AIB"
2017-12-08 01:00:00,0.01139,0.01043,0.01139,1440837.39,15027.93,0.01043,"AIB"
2017-12-09 01:00:00,0.01484,0.008015,0.009648,658370.53,6254.52,0.0095,"AIB"
2017-12-10 01:00:00,0.025,0.008584,0.009638,738772.84,10461.02,0.01416,"AIB"
2017-12-11 01:00:00,0.01807,0.01339,0.01389,116338.39,1693.89,0.01456,"AIB"
2017-12-12 01:00:00,0.02067,0.01367,0.01435,80791.65,1490.61,0.01845,"AIB"
2017-12-13 01:00:00,0.02068,0.01287,0.01759,39497.37,739.79,0.01873,"AIB"
2017-12-14 01:00:00,0.0224,0.01367,0.0163,99551.26,1459.42,0.01466,"AIB"
2017-12-15 01:00:00,0.02324,0.01444,0.01567,60039.15,1363.49,0.02271,"AIB"
2017-12-16 01:00:00,0.02496,0.0176,0.02496,25712.22,457.68,0.0178,"AIB"
2017-12-17 01:00:00,0.04347,0.01754,0.01754,132876.47,2431.64,0.0183,"AIB"
2017-12-18 01:00:00,0.03662,0.01764,0.01821,74134.93,1420.43,0.01916,"AIB"
2017-12-19 01:00:00,0.02015,0.01735,0.0177,105456.4,1829.67,0.01735,"AIB"
2017-12-20 01:00:00,0.01827,0.01432,0.0163,47953.23,718.34,0.01498,"AIB"
2017-12-21 01:00:00,0.01579,0.01282,0.01423,65657.14,851.57,0.01297,"AIB"
2017-12-22 01:00:00,0.01366,0.01052,0.01134,22214.63,239.92,0.0108,"AIB"
2017-12-23 01:00:00,0.01209,0.01109,0.01137,23223.02,257.54,0.01109,"AIB"
2017-12-24 01:00:00,0.02441,0.009929,0.01062,53241.41,675.63,0.01269,"AIB"
2017-12-25 01:00:00,0.02296,0.01176,0.01273,15991.09,247.7,0.01549,"AIB"
2017-12-26 01:00:00,0.01765,0.01765,0.01765,0,0,0.01765,"AIB"
2017-12-27 01:00:00,0.02559,0.0131,0.01727,9539.21,170.56,0.01788,"AIB"
2017-12-28 01:00:00,0.01685,0.01238,0.0167,10063.51,142,0.01411,"AIB"
2017-12-29 01:00:00,0.01583,0.01267,0.0141,12691.84,162.58,0.01281,"AIB"
2017-12-30 01:00:00,0.01366,0.01115,0.01115,12995.52,153.09,0.01178,"AIB"
2017-12-31 01:00:00,0.02285,0.0126,0.01302,39885.37,767.79,0.01925,"AIB"
2018-01-01 01:00:00,0.02192,0.01479,0.01869,8038.97,119.94,0.01492,"AIB"
2018-01-02 01:00:00,0.03054,0.01638,0.01638,67754.46,2069.22,0.03054,"AIB"
2018-01-03 01:00:00,0.03153,0.02258,0.03137,3804.71,92.26,0.02425,"AIB"
2018-01-04 01:00:00,0.03658,0.02398,0.02429,13593.07,346.62,0.0255,"AIB"
2018-01-05 01:00:00,0.03815,0.02848,0.02848,21057.91,731.97,0.03476,"AIB"
2018-01-06 01:00:00,0.0395,0.01374,0.0352,14791.95,284.45,0.01923,"AIB"
2018-01-07 01:00:00,0.02775,0.01818,0.01818,3435.72,95.34,0.02775,"AIB"
2018-01-08 01:00:00,0.031,0.02306,0.02561,8609.84,237.29,0.02756,"AIB"
2018-01-09 01:00:00,0.03255,0.02575,0.02662,30040.29,977.81,0.03255,"AIB"
2018-01-10 01:00:00,0.04043,0.03357,0.03357,18854.21,748.32,0.03969,"AIB"
2018-01-11 01:00:00,0.03646,0.035,0.03527,11032.3,400.8,0.03633,"AIB"
2018-01-12 01:00:00,0.04235,0.03779,0.03779,20909.78,810.46,0.03876,"AIB"
2018-01-13 01:00:00,0.04487,0.03903,0.03903,6079.81,263.26,0.0433,"AIB"
2018-01-14 01:00:00,0.05605,0.03832,0.04146,48191.72,2398.98,0.04978,"AIB"
2018-01-15 01:00:00,0.08425,0.04812,0.04976,123561.23,6989.86,0.05657,"AIB"
2018-01-16 01:00:00,0.07729,0.02821,0.04682,60067.68,4425.19,0.07367,"AIB"
2018-01-17 01:00:00,0.07289,0.03606,0.07289,1827.97,65.92,0.03606,"AIB"
2018-01-18 01:00:00,0.06471,0.05577,0.06471,699.91,39.03,0.05577,"AIB"
2018-01-19 01:00:00,0.05749,0.04344,0.05749,59255.28,2574.05,0.04344,"AIB"
2018-01-20 01:00:00,0.04787,0.04065,0.04775,9994.66,406.28,0.04122,"AIB"
2017-09-22 02:00:00,0.01358,0.01358,0.01358,0,0,0.01358,"EGG"
2017-09-23 02:00:00,0.01428,0.01428,0.01428,0,0,0.01428,"EGG"
2017-09-24 02:00:00,0.0139,0.01383,0.01383,167.56,2.33,0.0139,"EGG"
2017-09-25 02:00:00,0.01491,0.01491,0.01491,0,0,0.01491,"EGG"
2017-09-26 02:00:00,0.01483,0.01475,0.01475,50,0.7415,0.01483,"EGG"
2017-09-27 02:00:00,0.01605,0.01605,0.01605,0,0,0.01605,"EGG"
2017-09-28 02:00:00,0.01599,0.01599,0.01599,0,0,0.01599,"EGG"
2017-09-29 02:00:00,0.0159,0.0159,0.0159,0,0,0.0159,"EGG"
2017-09-30 02:00:00,0.01661,0.01661,0.01661,0,0,0.01661,"EGG"
2017-10-01 02:00:00,0.01678,0.01664,0.01678,30.59,0.509,0.01664,"EGG"
2017-10-02 02:00:00,0.01664,0.01664,0.01664,0,0,0.01664,"EGG"
2017-10-03 02:00:00,0.01631,0.01631,0.01631,0,0,0.01631,"EGG"
2017-10-04 02:00:00,0.01595,0.01595,0.01595,0,0,0.01595,"EGG"
2017-10-05 02:00:00,0.01845,0.01634,0.01634,95,1.56,0.01642,"EGG"
2017-10-06 02:00:00,0.01666,0.01661,0.01661,26.37,0.4393,0.01666,"EGG"
2017-10-07 02:00:00,0.0169,0.0169,0.0169,12.32,0.2082,0.0169,"EGG"
2017-10-08 02:00:00,0.01757,0.01757,0.01757,0,0,0.01757,"EGG"
2017-10-09 02:00:00,0.0182,0.0182,0.0182,0,0,0.0182,"EGG"
2017-10-10 02:00:00,0.01815,0.01815,0.01815,0,0,0.01815,"EGG"
2017-10-11 02:00:00,0.01838,0.01819,0.01838,564.85,10.27,0.01819,"EGG"
2017-10-12 02:00:00,0.02054,0.02048,0.02048,3360.97,68.83,0.02048,"EGG"
2017-10-13 02:00:00,0.02125,0.02125,0.02125,0,0,0.02125,"EGG"
2017-10-14 02:00:00,0.02196,0.02196,0.02196,0,0,0.02196,"EGG"
2017-10-15 02:00:00,0.02144,0.02144,0.02144,3160.97,67.77,0.02144,"EGG"
2017-10-16 02:00:00,0.02171,0.02171,0.02171,0,0,0.02171,"EGG"
