"time","close","high","low","open","volumefrom","volumeto","symbol"
2017-12-09 01:00:00,0.001,0.001,0.001,0.001,0,0,"RUPX"
2017-12-10 01:00:00,0.01633,0.01633,0.001,0.001,73.47,1.2,"RUPX"
2017-12-11 01:00:00,0.01633,0.01633,0.01633,0.01633,0,0,"RUPX"
2017-12-12 01:00:00,0.01633,0.01633,0.01633,0.01633,0,0,"RUPX"
2017-12-13 01:00:00,0.01633,0.01633,0.01633,0.01633,0,0,"RUPX"
2017-12-14 01:00:00,0.01633,0.01633,0.01633,0.01633,0,0,"RUPX"
2017-12-15 01:00:00,0.002999,0.01633,0.002612,0.01633,8061.24,52.29,"RUPX"
2017-12-16 01:00:00,0.0091,0.0091,0.002999,0.002999,1523.56,6.06,"RUPX"
2017-12-17 01:00:00,0.00912,0.00912,0.002999,0.0091,2360.93,19.26,"RUPX"
2017-12-18 01:00:00,0.00912,0.00912,0.00912,0.00912,0,0,"RUPX"
2017-12-19 01:00:00,0.00912,0.00912,0.00912,0.00912,0,0,"RUPX"
2017-12-20 01:00:00,0.01234,0.01234,0.00912,0.00912,8.26,0.1018,"RUPX"
2017-12-21 01:00:00,0.002999,0.01234,0.002999,0.01234,401.08,1.2,"RUPX"
2017-12-22 01:00:00,0.002999,0.002999,0.002999,0.002999,33.92,0.1017,"RUPX"
2017-12-23 01:00:00,0.002999,0.002999,0.002999,0.002999,0,0,"RUPX"
2017-12-24 01:00:00,0.002999,0.002999,0.002999,0.002999,0,0,"RUPX"
2017-12-25 01:00:00,0.002999,0.002999,0.002999,0.002999,408.8,1.23,"RUPX"
2017-12-26 01:00:00,0.002999,0.002999,0.002999,0.002999,0,0,"RUPX"
2017-12-27 01:00:00,0.002999,0.002999,0.002999,0.002999,0,0,"RUPX"
2017-12-28 01:00:00,0.002999,0.002999,0.002999,0.002999,0,0,"RUPX"
2017-12-29 01:00:00,0.0035,0.01234,0.001,0.002999,3497.51,27.8,"RUPX"
2017-12-30 01:00:00,0.0035,0.0035,0.0035,0.0035,347.26,1.22,"RUPX"
2017-12-31 01:00:00,0.0035,0.0035,0.0035,0.0035,0,0,"RUPX"
2018-01-01 01:00:00,0.0035,0.0035,0.0035,0.0035,0,0,"RUPX"
2018-01-02 01:00:00,0.0035,0.0035,0.0035,0.0035,0,0,"RUPX"
2018-01-03 01:00:00,0.0035,0.0035,0.0035,0.0035,0,0,"RUPX"
2018-01-04 01:00:00,0.0035,0.0035,0.0035,0.0035,0,0,"RUPX"
2018-01-05 01:00:00,0.009,0.01,0.0035,0.0035,580.03,5.38,"RUPX"
2018-01-06 01:00:00,0.0085,0.009,0.0085,0.009,389.25,3.31,"RUPX"
2018-01-07 01:00:00,0.0092,0.01,0.0085,0.0085,2683.57,25.75,"RUPX"
2018-01-08 01:00:00,0.013,0.013,0.0092,0.0092,1522.74,17.55,"RUPX"
2018-01-09 01:00:00,0.0092,0.04,0.0092,0.013,7296.05,110.92,"RUPX"
2018-01-10 01:00:00,0.04,0.04,0.0092,0.0092,110.75,4.43,"RUPX"
2018-01-11 01:00:00,0.0046,0.04,0.0046,0.04,49.93,1.11,"RUPX"
2018-01-12 01:00:00,0.0046,0.0046,0.0046,0.0046,0,0,"RUPX"
2018-01-13 01:00:00,0.0047,0.0354,0.0046,0.0046,2523.22,39.88,"RUPX"
2018-01-14 01:00:00,0.005556,0.005556,0.0047,0.0047,450.01,2.5,"RUPX"
2018-01-15 01:00:00,0.035,0.03536,0.005556,0.005556,548.31,19.33,"RUPX"
2018-01-16 01:00:00,0.005558,0.035,0.005558,0.035,1924.16,24.34,"RUPX"
2018-01-17 01:00:00,0.033,0.033,0.0047,0.005558,1949.09,11.84,"RUPX"
2018-01-18 01:00:00,0.033,0.033,0.033,0.033,0,0,"RUPX"
2018-01-19 01:00:00,0.003,0.015,0.002722,0.005712,7456.57,30.25,"RUPX"
2018-01-20 01:00:00,0.01201,0.01201,0.003,0.003,3014.85,26.23,"RUPX"
2017-11-04 01:00:00,0.05101,0.0021,0.00297,188668,537.7,0.00285,"NIO"
2017-11-05 01:00:00,0.02609,0.001481,0.02609,4078781,12081.35,0.002962,"NIO"
2017-11-06 01:00:00,0.01128,0.002968,0.002968,1471319,10901,0.007409,"NIO"
2017-11-07 01:00:00,0.01897,0.005487,0.005487,4340080,82331.32,0.01897,"NIO"
2017-11-08 01:00:00,0.375,0.02213,0.02213,9374288,315819.76,0.03369,"NIO"
2017-11-09 01:00:00,0.06042,0.03053,0.03884,3873490,130769.02,0.03376,"NIO"
2017-11-10 01:00:00,0.05818,0.02868,0.03176,1208573,45031.43,0.03726,"NIO"
2017-11-11 01:00:00,0.04424,0.03724,0.03724,444114,19536.57,0.04399,"NIO"
2017-11-12 01:00:00,0.07421,0.03688,0.03688,1794579,66722.45,0.03718,"NIO"
2017-11-13 01:00:00,0.8714,0.06371,0.07079,2036212,283237.09,0.1391,"NIO"
2017-11-14 01:00:00,0.1523,0.1004,0.1523,706633,94618.16,0.1339,"NIO"
2017-11-15 01:00:00,0.1325,0.05962,0.1126,1114444,104423.4,0.0937,"NIO"
2017-11-16 01:00:00,0.1307,0.04558,0.0991,778937,43737.31,0.05615,"NIO"
2017-11-17 01:00:00,0.09129,0.04312,0.05639,728535,41322.51,0.05672,"NIO"
2017-11-18 01:00:00,0.06933,0.04506,0.05928,327538,21231.01,0.06482,"NIO"
2017-11-19 01:00:00,0.1135,0.05464,0.06099,305029,17966.21,0.0589,"NIO"
2017-11-20 01:00:00,0.0809,0.05883,0.06108,284192,18810.67,0.06619,"NIO"
2017-11-21 01:00:00,0.1442,0.04507,0.06453,158983,22925.35,0.1442,"NIO"
2017-11-22 01:00:00,0.1523,0.05141,0.1523,271456,18195.7,0.06703,"NIO"
2017-11-23 01:00:00,0.1159,0.0657,0.1159,72524,5160.08,0.07115,"NIO"
2017-11-24 01:00:00,0.9409,0.07602,0.07602,271921,24445.7,0.0899,"NIO"
2017-11-25 01:00:00,0.1084,0.06505,0.1013,265471,20966.9,0.07898,"NIO"
2017-11-26 01:00:00,0.09844,0.06823,0.07999,233916,23026.69,0.09844,"NIO"
2017-11-27 01:00:00,0.08516,0.0556,0.07841,205889,16046.99,0.07794,"NIO"
2017-11-28 01:00:00,0.09325,0.07367,0.08346,106674,8456.05,0.07927,"NIO"
2017-11-29 01:00:00,0.1864,0.07694,0.0842,134905,10955.64,0.08121,"NIO"
2017-11-30 01:00:00,0.8697,0.07175,0.8697,150919,11878.83,0.07871,"NIO"
2017-12-01 01:00:00,0.08539,0.06485,0.08355,59227,4702.03,0.07939,"NIO"
2017-12-02 01:00:00,0.0877,0.07465,0.08014,74354,6078.44,0.08175,"NIO"
2017-12-03 01:00:00,0.07914,0.06479,0.07868,23202,1824.37,0.07863,"NIO"
2017-12-04 01:00:00,0.07961,0.06537,0.07485,102888,7206.28,0.07004,"NIO"
2017-12-05 01:00:00,0.06809,0.05674,0.06809,97212,6177.82,0.06355,"NIO"
2017-12-06 01:00:00,0.05919,0.04647,0.04694,160059,8114.99,0.0507,"NIO"
2017-12-07 01:00:00,0.05719,0.03879,0.05054,82240,4700.02,0.05715,"NIO"
2017-12-08 01:00:00,0.06799,0.0402,0.0613,111813,6051.32,0.05412,"NIO"
2017-12-09 01:00:00,0.05816,0.0331,0.05651,313567,10692.63,0.0341,"NIO"
2017-12-10 01:00:00,0.055,0.03148,0.03148,214144,8225.27,0.03841,"NIO"
2017-12-11 01:00:00,0.05138,0.04219,0.04517,444923,19981.49,0.04491,"NIO"
2017-12-12 01:00:00,0.08272,0.03417,0.05844,533635,23474.6,0.04399,"NIO"
2017-12-13 01:00:00,0.09438,0.04265,0.05243,212021,9931.06,0.04684,"NIO"
2017-12-14 01:00:00,0.05202,0.04266,0.04786,73540,3315.18,0.04508,"NIO"
2017-12-15 01:00:00,0.04913,0.04247,0.04448,201486,9306.64,0.04619,"NIO"
2017-12-16 01:00:00,0.05427,0.04365,0.04642,196696,9130.63,0.04642,"NIO"
2017-12-17 01:00:00,47.85,0.02871,0.04665,293911,13079.04,0.0445,"NIO"
2017-12-18 01:00:00,0.1965,0.05313,0.1965,132036,8095.13,0.06131,"NIO"
2017-12-19 01:00:00,0.4203,0.06351,0.06419,328144,21329.36,0.065,"NIO"
2017-12-20 01:00:00,0.06553,0.06321,0.06473,28888,1826.01,0.06321,"NIO"
2017-12-21 01:00:00,0.06244,0.06244,0.06244,0,0,0.06244,"NIO"
2017-12-22 01:00:00,0.06052,0.06052,0.06052,341,20.64,0.06052,"NIO"
2017-12-23 01:00:00,0.06654,0.05253,0.06654,89635,5964.31,0.06654,"NIO"
2017-12-24 01:00:00,0.06529,0.04731,0.05171,57098,3242.02,0.05678,"NIO"
2017-12-25 01:00:00,0.4909,0.05062,0.06074,61998,4034.83,0.06508,"NIO"
2017-12-26 01:00:00,0.06799,0.03775,0.06781,202464,10872.32,0.0537,"NIO"
2017-12-27 01:00:00,0.06659,0.04514,0.05499,106486,7090.9,0.06659,"NIO"
2017-12-28 01:00:00,0.1433,0.01648,0.0645,109327,7051.59,0.0645,"NIO"
2017-12-29 01:00:00,0.06767,0.04512,0.06656,64628,4053.47,0.06272,"NIO"
2017-12-30 01:00:00,0.05877,0.04228,0.05877,20771,878.2,0.04228,"NIO"
2017-12-31 01:00:00,0.0667,0.04373,0.04522,107699,7183.52,0.0667,"NIO"
2018-01-01 01:00:00,0.09074,0.04575,0.06655,202514,18376.12,0.09074,"NIO"
2018-01-02 01:00:00,0.1293,0.05431,0.1034,283416,21772.02,0.07682,"NIO"
2018-01-03 01:00:00,0.09409,0.07106,0.08387,211489,18566.62,0.08779,"NIO"
2018-01-04 01:00:00,0.2646,0.07653,0.08813,281862,60966.75,0.2163,"NIO"
2018-01-05 01:00:00,0.3453,0.118,0.2214,321045,110856.84,0.3453,"NIO"
2018-01-06 01:00:00,0.3593,0.2365,0.3593,231195,66168.01,0.2862,"NIO"
2018-01-07 01:00:00,2.24,0.3241,0.3241,259142,121667.17,0.4695,"NIO"
2018-01-08 01:00:00,1.08,0.3863,0.4771,363019,280468.48,0.7726,"NIO"
2018-01-09 01:00:00,0.9319,0.7735,0.8638,149751,129354.91,0.8638,"NIO"
2018-01-10 01:00:00,0.9367,0.4996,0.787,83124,43606.85,0.5246,"NIO"
2018-01-11 01:00:00,0.7816,0.3985,0.4785,80966,36774.76,0.4542,"NIO"
2018-01-12 01:00:00,1.13,0.4666,0.5028,95792,68855.29,0.7188,"NIO"
2018-01-13 01:00:00,0.7895,0.4889,0.6233,41885,24481.78,0.5845,"NIO"
2018-01-14 01:00:00,0.6133,0.2733,0.5737,47640,25906.63,0.5438,"NIO"
2018-01-15 01:00:00,0.8354,0.2577,0.5115,30408,8553.77,0.2813,"NIO"
2018-01-16 01:00:00,0.4738,0.2648,0.3151,32537,9227.49,0.2836,"NIO"
2018-01-17 01:00:00,0.3364,0.2152,0.3279,38590,11441.94,0.2965,"NIO"
2018-01-18 01:00:00,0.314,0.2431,0.3039,107846,26217.36,0.2431,"NIO"
2018-01-19 01:00:00,0.3086,0.223,0.3086,71812,16387.5,0.2282,"NIO"
2018-01-20 01:00:00,0.3056,0.2104,0.3055,30479,8140.94,0.2709,"NIO"
2017-12-04 01:00:00,0.1939,0.1732,0.1732,181567.58,33662.63,0.1854,"UKG"
2017-12-05 01:00:00,0.1957,0.164,0.1861,313008.93,60222.92,0.1924,"UKG"
2017-12-06 01:00:00,0.2339,0.1705,0.2269,460950.46,81127.28,0.176,"UKG"
2017-12-07 01:00:00,0.2224,0.1314,0.2157,240796.22,44643.62,0.1854,"UKG"
2017-12-08 01:00:00,0.1845,0.1427,0.1765,97291.14,15663.87,0.161,"UKG"
2017-12-09 01:00:00,0.1707,0.1336,0.1489,684245.81,116800.76,0.1707,"UKG"
2017-12-10 01:00:00,0.194,0.1431,0.1732,234405.81,43130.67,0.184,"UKG"
2017-12-11 01:00:00,0.2175,0.01874,0.2045,512978.17,95106.15,0.1854,"UKG"
2017-12-12 01:00:00,0.2035,0.1546,0.1893,525334.03,91565.72,0.1743,"UKG"
2017-12-13 01:00:00,0.1932,0.1482,0.1775,653776.9,125459.79,0.1919,"UKG"
2017-12-14 01:00:00,0.224,0.1538,0.194,464737.66,84163.99,0.1811,"UKG"
2017-12-15 01:00:00,0.204,0.1667,0.1937,648082.11,108035.29,0.1667,"UKG"
2017-12-16 01:00:00,0.2087,0.01954,0.1832,602831.51,96573.61,0.1602,"UKG"
2017-12-17 01:00:00,0.2055,0.1371,0.1716,393027.64,71491.73,0.1819,"UKG"
2017-12-18 01:00:00,0.3453,0.1719,0.181,1153612.13,306630.1,0.2658,"UKG"
2017-12-19 01:00:00,0.3259,0.2103,0.2455,915098.42,298230.58,0.3259,"UKG"
2017-12-20 01:00:00,0.6618,0.256,0.3062,644418.31,270526.81,0.4198,"UKG"
2017-12-21 01:00:00,0.4841,0.3408,0.3986,914302.21,358772.19,0.3924,"UKG"
2017-12-22 01:00:00,0.3516,0.2066,0.343,474909.68,133117.18,0.2803,"UKG"
2017-12-23 01:00:00,0.4102,0.2447,0.2953,504135.61,147409.25,0.2924,"UKG"
2017-12-24 01:00:00,0.3201,0.2799,0.2801,670866.44,202132.06,0.3013,"UKG"
2017-12-25 01:00:00,0.351,0.2677,0.3023,583733.09,187903.68,0.3219,"UKG"
2017-12-26 01:00:00,0.4144,0.2713,0.3667,342994.68,108352.02,0.3159,"UKG"
2017-12-27 01:00:00,0.3899,0.2326,0.3091,409278.6,115989.56,0.2834,"UKG"
2017-12-28 01:00:00,0.3639,0.2425,0.2646,241037.84,68261.92,0.2832,"UKG"
2017-12-29 01:00:00,0.7178,0.2448,0.2831,699391.99,502023.57,0.7178,"UKG"
2017-12-30 01:00:00,0.7236,0.3634,0.6249,24325329.42,14702229.1,0.6044,"UKG"
2017-12-31 01:00:00,0.7273,0.5309,0.6652,6464938.31,3913873.65,0.6054,"UKG"
2018-01-01 01:00:00,0.6249,0.5274,0.5877,5017537.72,2975901.62,0.5931,"UKG"
2018-01-02 01:00:00,0.8402,0.633,0.6508,8601279.57,6150775.02,0.7151,"UKG"
2018-01-03 01:00:00,1.12,0.6749,0.7346,12381870.83,12629508.25,1.02,"UKG"
2018-01-04 01:00:00,1.15,0.8689,1.02,5648052.79,5289401.44,0.9365,"UKG"
2018-01-05 01:00:00,1.11,0.7657,1.05,7189295.1,5866464.8,0.816,"UKG"
2018-01-06 01:00:00,1.33,0.8267,0.8267,16825166.62,21704464.94,1.29,"UKG"
2018-01-07 01:00:00,2.22,1.22,1.22,33930977.98,70237124.42,2.07,"UKG"
2018-01-08 01:00:00,2.3,1.46,1.91,19890832.9,38588215.83,1.94,"UKG"
2018-01-09 01:00:00,1.98,1.59,1.87,9208003.67,15929846.35,1.73,"UKG"
2018-01-10 01:00:00,1.8,1.36,1.79,7669178,11120308.1,1.45,"UKG"
2018-01-11 01:00:00,1.52,1.01,1.3,8838267.08,12196808.57,1.38,"UKG"
2018-01-12 01:00:00,1.63,1.25,1.44,6765134.21,10080049.97,1.49,"UKG"
2018-01-13 01:00:00,1.54,1.33,1.54,5297473.5,7257538.7,1.37,"UKG"
2018-01-14 01:00:00,1.31,1.11,1.31,3415831.22,4235630.71,1.24,"UKG"
2018-01-15 01:00:00,1.24,1.04,1.23,3476931.54,3650778.12,1.05,"UKG"
2018-01-16 01:00:00,0.8776,0.6211,0.8744,5964764.55,4172352.8,0.6995,"UKG"
2018-01-17 01:00:00,0.8484,0.6346,0.6921,4018472.59,2928662.82,0.7288,"UKG"
2018-01-18 01:00:00,0.8288,0.7228,0.7248,718419.9,559936.47,0.7794,"UKG"
2018-01-19 01:00:00,0.9139,0.782,0.823,2554733.6,2144698.86,0.8395,"UKG"
2018-01-20 01:00:00,0.9513,0.8038,0.9228,2061443.48,1910751.96,0.9193,"UKG"
2017-11-05 01:00:00,0.5084,0.4434,0.5017,302.92,154,0.5084,"ARN"
2017-11-06 01:00:00,0.542,0.1454,0.4788,24959.75,3629.15,0.1454,"ARN"
2017-11-07 01:00:00,0.418,0.1484,0.1484,7541.39,1119.14,0.1484,"ARN"
2017-11-08 01:00:00,0.4962,0.1556,0.1556,7671.55,1459.13,0.1902,"ARN"
2017-11-09 01:00:00,0.4562,0.1822,0.1822,9655.82,1791.15,0.1855,"ARN"
2017-11-10 01:00:00,0.4201,0.1708,0.1708,10927.74,2260.95,0.2069,"ARN"
2017-11-11 01:00:00,0.3297,0.1998,0.1998,1226.53,404.39,0.3297,"ARN"
2017-11-12 01:00:00,0.3057,0.3057,0.3057,847.66,259.13,0.3057,"ARN"
2017-11-13 01:00:00,0.4173,0.2935,0.3392,12354.19,5155.4,0.4173,"ARN"
2017-11-14 01:00:00,0.7916,0.3428,0.4221,67338.08,43985.23,0.6532,"ARN"
2017-11-15 01:00:00,1.35,0.5387,0.7212,372317.16,222347.81,0.5972,"ARN"
2017-11-16 01:00:00,0.6734,0.3565,0.644,942080,390115.33,0.4141,"ARN"
2017-11-17 01:00:00,0.4595,0.3062,0.406,284471.4,105112.18,0.3695,"ARN"
2017-11-18 01:00:00,0.5374,0.3069,0.3734,1115728,588992.81,0.5279,"ARN"
2017-11-19 01:00:00,0.5619,0.4123,0.5457,1078160,465010.41,0.4313,"ARN"
2017-11-20 01:00:00,0.4612,0.336,0.4422,790843,283596.3,0.3586,"ARN"
2017-11-21 01:00:00,0.4535,0.3453,0.3523,693451.42,275230.87,0.3969,"ARN"
2017-11-22 01:00:00,0.5599,0.3852,0.4035,2741432,1389357.74,0.5068,"ARN"
2017-11-23 01:00:00,0.5075,0.3871,0.4932,1612488,663700.06,0.4116,"ARN"
2017-11-24 01:00:00,0.4333,0.2816,0.4212,1475480,580453.83,0.3934,"ARN"
2017-11-25 01:00:00,0.5552,0.3589,0.42,3263703,1607373.73,0.4925,"ARN"
2017-11-26 01:00:00,0.708,0.4846,0.5243,6227660,3684906.42,0.5917,"ARN"
2017-11-27 01:00:00,0.6739,0.4547,0.6181,8118138,4079364.35,0.5025,"ARN"
2017-11-28 01:00:00,0.5379,0.4359,0.5114,8878221,3958798.74,0.4459,"ARN"
2017-11-29 01:00:00,0.5478,0.4101,0.4428,26087982.35,11348272.32,0.435,"ARN"
2017-11-30 01:00:00,0.4812,0.383,0.4398,5613773,2389783.17,0.4257,"ARN"
2017-12-01 01:00:00,0.4701,0.4109,0.4649,4997199,2150294.73,0.4303,"ARN"
2017-12-02 01:00:00,0.4355,0.3564,0.4336,5264495.66,2054732.66,0.3903,"ARN"
2017-12-03 01:00:00,0.4385,0.3543,0.4027,4696730,1742017.16,0.3709,"ARN"
2017-12-04 01:00:00,0.4175,0.293,0.3831,4523047.19,1709711.84,0.378,"ARN"
2017-12-05 01:00:00,0.5054,0.3667,0.3794,9506944,4229639.39,0.4449,"ARN"
2017-12-06 01:00:00,0.5712,0.338,0.5243,8455087,3307630.03,0.3912,"ARN"
2017-12-07 01:00:00,0.5308,0.3001,0.4794,9223298.23,2985581.64,0.3237,"ARN"
2017-12-08 01:00:00,0.407,0.2699,0.3083,8693934,2973325.43,0.342,"ARN"
2017-12-09 01:00:00,0.3985,0.3154,0.3163,5726422,2194937.55,0.3833,"ARN"
2017-12-10 01:00:00,0.3914,0.283,0.3888,6430186,1955419.56,0.3041,"ARN"
2017-12-11 01:00:00,0.3537,0.2992,0.3378,5881130,1926070.08,0.3275,"ARN"
2017-12-12 01:00:00,0.3415,0.2735,0.3343,6927831,2168411.1,0.313,"ARN"
2017-12-13 01:00:00,0.3072,0.2611,0.2987,5749876,1681838.73,0.2925,"ARN"
2017-12-14 01:00:00,0.321,0.2727,0.294,6236432,1833511.01,0.294,"ARN"
2017-12-15 01:00:00,0.3311,0.2942,0.3142,6273953.73,2046563.71,0.3262,"ARN"
2017-12-16 01:00:00,0.472,0.3401,0.3585,6059958,2542758.38,0.4196,"ARN"
2017-12-17 01:00:00,1.12,0.3981,0.4132,24742980,18161347.32,0.734,"ARN"
2017-12-18 01:00:00,1.28,0.6832,0.7297,24156705,25364540.25,1.05,"ARN"
2017-12-19 01:00:00,1.05,0.7639,0.9726,10587919,8275517.49,0.7816,"ARN"
2017-12-20 01:00:00,0.7498,0.6257,0.741,5979824,4120696.72,0.6891,"ARN"
2017-12-21 01:00:00,0.7675,0.6245,0.6544,7521304,5012196.99,0.6664,"ARN"
2017-12-22 01:00:00,0.6047,0.4567,0.5825,8409498,4412463.6,0.5247,"ARN"
2017-12-23 01:00:00,0.9585,0.5452,0.5528,10570315,7888626.08,0.7463,"ARN"
2017-12-24 01:00:00,1.21,0.6496,0.7149,16743155.75,16612559.14,0.9922,"ARN"
2017-12-25 01:00:00,1.18,0.8032,0.9953,9169904,7365266.89,0.8032,"ARN"
2017-12-26 01:00:00,0.9944,0.7298,0.9175,5836271,4908887.54,0.8411,"ARN"
2017-12-27 01:00:00,1.08,0.7463,0.8222,7420123,6443634.81,0.8684,"ARN"
2017-12-28 01:00:00,0.8633,0.7228,0.8111,1501082,1166941.15,0.7774,"ARN"
2017-12-29 01:00:00,0.8476,0.7635,0.7771,1610008,1287523.4,0.7997,"ARN"
2017-12-30 01:00:00,0.7142,0.646,0.6964,1365136,929794.13,0.6811,"ARN"
2017-12-31 01:00:00,0.9,0.7488,0.7528,1587151,1259880.46,0.7938,"ARN"
2018-01-01 01:00:00,1.03,0.7517,0.7731,1986074,1954892.64,0.9843,"ARN"
2018-01-02 01:00:00,1.17,0.8495,1.08,2286253,2226353.17,0.9738,"ARN"
2018-01-03 01:00:00,1.33,0.9306,1,2906292,3458487.48,1.19,"ARN"
2018-01-04 01:00:00,1.68,1.06,1.19,2669710,3977867.9,1.49,"ARN"
2018-01-05 01:00:00,10.72,1.63,1.65,56484927.73,491418871.25,8.7,"ARN"
2018-01-06 01:00:00,8.98,4.65,8.81,15882998.3,82750421.14,5.21,"ARN"
2018-01-07 01:00:00,5.92,4.26,4.92,5197929.7,23078807.87,4.44,"ARN"
2018-01-08 01:00:00,4.42,3.57,4.08,5022530.4,20391473.42,4.06,"ARN"
2018-01-09 01:00:00,6.79,3.85,3.93,14977976.05,72942743.36,4.87,"ARN"
2018-01-10 01:00:00,5.37,4.15,5.04,4763880.37,22437876.54,4.71,"ARN"
2018-01-11 01:00:00,4.97,3.8,4.12,3975350.58,16934993.47,4.26,"ARN"
2018-01-12 01:00:00,5,4.18,4.43,2510650.67,11649419.11,4.64,"ARN"
2018-01-13 01:00:00,4.95,2.29,4.82,2402644.8,10235266.85,4.26,"ARN"
2018-01-14 01:00:00,4.15,3.41,4.08,1602748.22,5817976.04,3.63,"ARN"
2018-01-15 01:00:00,3.65,2.53,3.63,2492767.4,6904965.7,2.77,"ARN"
2018-01-16 01:00:00,3.88,1.64,2.32,13850755.59,38505100.54,2.78,"ARN"
2018-01-17 01:00:00,3.28,2.4,2.73,8098357,22189498.18,2.74,"ARN"
2018-01-18 01:00:00,3.18,2.68,2.74,3143370.78,8738570.77,2.78,"ARN"
2018-01-19 01:00:00,3.51,2.79,2.86,2431815.61,8243854.92,3.39,"ARN"
2018-01-20 01:00:00,4.13,3.37,3.69,2867055.7,10264059.41,3.54,"ARN"
2017-10-27 02:00:00,0.1304,0.04445,0.04742,8673.47,899.44,0.1037,"CTX"
2017-10-28 02:00:00,0.1115,0.04694,0.1027,5714.34,536.41,0.09387,"CTX"
2017-10-29 02:00:00,0.1064,0.04865,0.1064,85385.08,5322.05,0.06233,"CTX"
2017-10-30 01:00:00,0.1074,0.06289,0.06289,49526.39,3555.5,0.07179,"CTX"
2017-10-31 01:00:00,0.07895,0.06376,0.07227,111392.77,8794.46,0.07895,"CTX"
2017-11-01 01:00:00,0.103,0.06657,0.07525,31788.36,2805.96,0.08827,"CTX"
2017-11-02 01:00:00,0.09972,0.04607,0.0869,37499.14,1727.59,0.04607,"CTX"
2017-11-03 01:00:00,0.06699,0.0335,0.04994,45740.61,2019.45,0.04415,"CTX"
2017-11-04 01:00:00,0.6661,0.04351,0.04351,43739.09,2418.77,0.0553,"CTX"
2017-11-05 01:00:00,0.0596,0.04532,0.0546,43886,2210.1,0.05036,"CTX"
2017-11-06 01:00:00,415548,0.05046,0.05046,23234.45,1655.22,0.07124,"CTX"
